index,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,CV,Structure
123,3.1690935000000002,1.6636576,1.4241938,1.9759,73.47,-0.23240999999999998,0.0819,0.31431,968.4681,0.15968,-422.544251,-422.53714800000006,-422.536204,-422.575362,28.718000000000004,C1C23CCOC12COC3
124,3.2428944,1.6150775,1.3921078000000002,0.1509,73.67,-0.25244,0.0889,0.34134000000000003,974.5915,0.16008699999999998,-422.548793,-422.541743,-422.54079900000005,-422.579863,28.385,C1C23COCC12COC3
125,3.3043737999999996,1.630118,1.3455226,2.6198,73.67,-0.24982,0.08445,0.33427,994.7603,0.159374,-422.558332,-422.551112,-422.550168,-422.589592,28.899,C1CC23COCC2(C1)O3
126,2.9149689999999997,1.8611026999999998,1.6442261000000002,1.8947,72.61,-0.2499,0.08997999999999999,0.33988,900.7488,0.161415,-422.55405199999996,-422.54762900000003,-422.54668399999997,-422.58434900000003,27.406999999999996,C1C2C1C1CC2OCO1
127,3.0179769,1.8155163,1.6099101999999998,0.7709999999999999,73.37,-0.23499,0.09147999999999999,0.32647000000000004,912.832,0.160646,-422.55393200000003,-422.547337,-422.54639299999997,-422.58444299999996,27.629,C1C2C1C1COCC2O1
128,2.9697327999999996,1.8520446,1.6156331,2.2242,72.72,-0.24831,0.08755,0.33586,909.7093,0.16106600000000001,-422.56406699999997,-422.55755199999993,-422.556608,-422.594487,27.531999999999996,C1C2C1C1OC2CCO1
129,2.8360355999999998,1.8487155,1.6060997,1.7366,72.18,-0.23986999999999997,0.08301,0.32288,910.2584,0.160944,-422.55391299999997,-422.54736299999996,-422.546419,-422.58437599999996,27.554000000000002,C1C2CCOC1C1OC21
130,2.8851853,1.8226423999999999,1.6094901000000001,1.2448,72.52,-0.24811999999999998,0.0861,0.33421999999999996,910.0964,0.160838,-422.553817,-422.547262,-422.546318,-422.58431399999995,27.424,C1C2COCC1C1OC21
131,2.8854333999999997,1.8267156999999998,1.5810663999999999,2.8241,72.39,-0.24704,0.07921,0.32625000000000004,921.125,0.160521,-422.55917300000004,-422.552555,-422.55161,-422.58972800000004,27.686,C1CC2OC(C1)C1OC21
132,2.5709058,1.9451188999999998,1.9022464,1.1184,72.74,-0.24291,0.08192999999999999,0.32484,874.2365,0.160936,-422.545228,-422.538663,-422.53771900000004,-422.57566799999995,27.61,C1C2C1C1COC2CO1
133,2.5717380000000003,1.9397883000000002,1.9248291000000002,2.2137,72.45,-0.24656999999999998,0.08123,0.3278,872.3846,0.16123900000000002,-422.55299,-422.54648499999996,-422.545541,-422.5834,27.396,C1C2C1C1OCC2CO1
134,2.4735182,1.9407353999999999,1.9242775,0.9828,72.02,-0.24319000000000002,0.08362,0.32681,876.3334,0.160915,-422.55316100000005,-422.546525,-422.54558,-422.58374000000003,27.578000000000003,C1CC2OCC1C1OC21
135,3.4115695,1.5475242,1.2286397,0.2982,75.08,-0.23128,0.07957,0.31085,1038.6086,0.15903,-422.51120199999997,-422.503936,-422.502992,-422.54287999999997,28.785999999999998,C1C2C1C1OCCOC21
136,3.5072191,1.493033,1.2015332,1.9417,73.9,-0.25043000000000004,0.08232,0.33275,1047.1573,0.159852,-422.517518,-422.510378,-422.509434,-422.54913700000003,28.323,C1C2C1C1OCOCC21
137,3.412196,1.4480336,1.1661331,1.3662,73.86,-0.24800999999999998,0.07704,0.32505,1065.4486,0.15930999999999998,-422.515562,-422.50834199999997,-422.507398,-422.54726900000003,28.549,C1CC2C3OC3C2CO1
138,3.3603956,1.4889357,1.1855806,2.3617,74.08,-0.24741999999999997,0.07472999999999999,0.32215,1058.0518,0.158949,-422.516657,-422.50937400000004,-422.50843,-422.548368,28.796,C1COC2C3OC3C2C1
139,2.4438696,2.1702314,1.6997729,2.028,72.92,-0.24313,0.0764,0.31953000000000004,887.2554,0.161277,-422.554569,-422.5480519999999,-422.547108,-422.58505099999996,27.404,C1C2C3CC1OCOC23
140,2.483709,2.1388352000000004,1.6656802,1.9318,72.86,-0.24083000000000002,0.07624,0.31707,896.3168,0.16103699999999999,-422.557347,-422.550715,-422.549771,-422.58797699999997,27.592,C1C2C3CCOC1OC23
141,2.4870504,2.1050687000000003,1.6669348000000002,0.9162,73.3,-0.23035999999999998,0.0777,0.30806,897.6558,0.160943,-422.548561,-422.541911,-422.54096699999997,-422.57924299999996,27.511999999999997,C1C2C3COCC1OC23
142,2.4567736,2.1559814999999998,1.680561,0.7341,72.9,-0.22685999999999998,0.07415,0.30101,893.8888,0.1608,-422.544578,-422.537904,-422.53695899999997,-422.575263,27.680999999999997,C1C2C3OC1CCOC23
143,2.4638242000000004,2.1378023999999995,1.6447005000000001,1.147,72.88,-0.22554000000000002,0.07915,0.30469,904.6808,0.160572,-422.55182699999995,-422.545092,-422.54414800000006,-422.58261100000004,27.764,C1CC2C3OC(C1)OC23
144,2.5281403,2.0582665,1.4892048999999998,2.1088,73.78,-0.24456,0.08225,0.32681,933.9061,0.160343,-422.521271,-422.514359,-422.513415,-422.55222699999996,28.188000000000002,C1C2C3COCOC1C23
145,2.5917373,2.0287173,1.4568411,0.7109,73.97,-0.23705,0.08491,0.32195999999999997,940.5175,0.159895,-422.516225,-422.509325,-422.508381,-422.54708700000003,28.426,C1C2C3OCCOC1C23
146,2.64171,1.9912995,1.4512749,2.1762,73.89,-0.24128000000000002,0.08395,0.32523,941.9294,0.160189,-422.522841,-422.51596399999994,-422.51502,-422.55376900000005,28.13,C1C2C3OCOCC1C23
147,2.7907105,1.8654272,1.4335129999999998,1.0604,73.63,-0.22755,0.07577,0.30332000000000003,951.3266,0.159618,-422.50753399999996,-422.50055,-422.499605,-422.538586,28.439,C1CC2C3OC(CO1)C23
148,2.5888812999999997,1.9821112,1.4205758999999998,1.2121,73.87,-0.22964,0.07781,0.30745,954.8412,0.15975799999999998,-422.512901,-422.50588600000003,-422.50494199999997,-422.544083,28.354,C1CC2OC3C(CO1)C23
149,2.5346555,2.0395034,1.4286934999999998,2.2839,74.04,-0.22575,0.08127999999999999,0.30703,953.2803,0.159348,-422.51227800000004,-422.505224,-422.50428,-422.54343099999994,28.564,C1COC2C3OC(C1)C23
150,3.3041050000000003,1.7003302,1.4032685,1.0392,74.91,-0.24516999999999997,0.09643,0.3416,962.738,0.159956,-422.49972699999995,-422.492879,-422.49193499999996,-422.53072099999997,27.768,C1C2C3COCOC2C13
151,3.1827841,1.7544032999999999,1.4146131000000002,1.8239,74.67,-0.24599000000000001,0.08002999999999999,0.32602,960.0566,0.15973800000000002,-422.49093600000003,-422.483977,-422.48303300000003,-422.522262,27.936999999999998,C1C2C3OCCOC2C13
152,3.1859737999999997,1.6158905000000001,1.3145942,2.0684,74.02,-0.23141,0.0646,0.29601,997.8177,0.15925899999999998,-422.478597,-422.471484,-422.470539,-422.510004,28.379,C1CC2C3OC2C3CO1
153,3.1360885,1.6659015,1.3510493000000001,2.1786,73.77,-0.2356,0.06249,0.29809,985.3435,0.15921300000000002,-422.48368200000004,-422.476558,-422.47561399999995,-422.51516799999996,28.427,C1COC2C3OC2C3C1
154,4.7361118,1.0332915,0.9244435999999999,0.2483,75.35,-0.23256,0.06543,0.29799000000000003,1288.6135,0.157244,-422.486276,-422.47824800000006,-422.477304,-422.519803,29.768,C1C2OC(C12)C1CCO1
155,4.745466400000001,1.0008223,0.9046984,2.6032,74.99,-0.23805,0.07662999999999999,0.31468,1300.4439,0.157344,-422.48262800000003,-422.47462300000007,-422.473679,-422.516138,29.61,C1C2OC(C12)C1COC1
156,4.593469,1.0011896,0.8933976,2.7659,75.09,-0.24706,0.07666,0.32372,1309.8318,0.157089,-422.49142300000005,-422.48334800000003,-422.48240400000003,-422.52506500000004,29.778000000000002,C1CC(O1)C1CC2OC12
157,4.6514324,0.9548194999999999,0.8588138000000001,2.0895,74.52,-0.2478,0.07565,0.32345,1336.0803,0.157078,-422.486221,-422.47808499999996,-422.477141,-422.52038600000003,29.663,C1OCC1C1CC2OC12
158,3.1784025000000002,1.7998471999999999,1.4773855,3.0217,73.86,-0.24931999999999999,0.08222,0.33154,935.0197,0.160139,-422.537048,-422.530238,-422.52929400000005,-422.56829400000004,27.694000000000003,C1C2CC11CCOC1O2
159,3.2128123,1.7317358,1.4316466,1.8691,73.93,-0.24575999999999998,0.07741,0.32316999999999996,947.4341,0.160219,-422.527778,-422.520983,-422.520038,-422.558982,27.67,C1C2CC11COCC1O2
160,3.1750446,1.7748437,1.4502885,0.5411,73.89,-0.24139000000000002,0.0718,0.31319,944.4488,0.16003199999999998,-422.53189000000003,-422.525155,-422.52421100000004,-422.562864,27.873,C1C2CC11OCCC1O2
161,3.2087154,1.7805912,1.4581316,1.1339,74.11,-0.24675999999999998,0.09057,0.33733,940.1729,0.16026400000000002,-422.539655,-422.53292400000004,-422.531979,-422.570608,27.616,C1C2CC11OCOC1C2
162,3.2259195,1.7414032,1.421974,2.5216,73.88,-0.24613000000000002,0.08252999999999999,0.32866,951.6006,0.16012300000000002,-422.539266,-422.532462,-422.53151799999995,-422.570246,27.81,C1C2CC3COCC13O2
163,3.143543,1.8216495,1.4768883999999998,2.0874,74.15,-0.24275,0.08382,0.32656999999999997,936.8554,0.159775,-422.540459,-422.53355199999993,-422.532608,-422.57176,27.951999999999998,C1C2CC3OCCC13O2
164,3.1729012,1.7265611,1.4157688999999998,1.7212,74.98,-0.25458000000000003,0.09837,0.35295,958.9943,0.16022899999999998,-422.502575,-422.49592800000005,-422.494984,-422.533197,27.755,C1C2CC11COCOC21
165,3.0703639,1.7855192,1.4343673000000001,0.3052,74.81,-0.23508,0.09804,0.33311999999999997,954.2031,0.159816,-422.49987000000004,-422.49317699999995,-422.49223200000006,-422.53050099999996,28.095,C1C2CC11OCCOC21
166,3.170372,1.7024608,1.4020194,1.6932,74.53,-0.25554,0.08882000000000001,0.34436,965.1908,0.160341,-422.501471,-422.494851,-422.49390700000004,-422.532073,27.862,C1C2CC11OCOCC21
167,3.0437946,1.7214018,1.3889511,1.9742,74.6,-0.23283,0.07581,0.30864,972.5697,0.15905999999999998,-422.492044,-422.48513899999995,-422.484195,-422.522891,28.67,C1C2OC11CCCOC21
168,3.1361357000000005,1.6394278999999998,1.3525534,1.7006,74.72,-0.23408,0.07925,0.31333,984.7998,0.159308,-422.486114,-422.479247,-422.47830300000004,-422.516958,28.573,C1C2OC11CCOCC21
169,3.1080736,1.6570161,1.359484,1.7324,74.94,-0.23692,0.07555,0.31246999999999997,983.6482,0.159194,-422.48440800000003,-422.47750599999995,-422.476562,-422.51530199999996,28.611,C1C2OC11COCCC21
170,2.7454937999999998,1.9964163000000001,1.755659,0.3656,72.84,-0.23338000000000003,0.07601000000000001,0.30939,877.6423,0.160691,-422.529004,-422.522633,-422.521689,-422.55922599999997,27.235,C1C2CC3CC(O3)C1O2
171,2.9319576,1.9308518,1.9061256999999998,1.5948,72.38,-0.25168,0.08255,0.33423,853.2545,0.16192,-422.54293099999995,-422.536966,-422.53602199999995,-422.572804,26.171,C1C2CC1C1OCC2O1
172,2.8997339,1.9363918999999998,1.9153463,2.693,72.42,-0.23515999999999998,0.07393999999999999,0.30910000000000004,852.6036,0.161708,-422.532891,-422.526883,-422.525939,-422.56277800000004,26.342,C1C2OC1C1CC2CO1
173,2.908204,1.9453102,1.9128580000000002,0.2752,72.36,-0.2265,0.08138,0.30788000000000004,854.0065,0.161427,-422.54706100000004,-422.54094000000003,-422.539996,-422.577067,26.581999999999997,C1C2OC1C1CCC2O1
174,3.4926962999999995,1.6800960999999999,1.4759372,1.2932,73.68,-0.25782,0.0934,0.35122,939.6743,0.161001,-422.55418099999997,-422.547699,-422.54675499999996,-422.58484100000004,26.743000000000002,C1C2CC1C1OCOC21
175,3.5721247000000003,1.5866726999999998,1.401182,2.4718,73.03,-0.23933000000000001,0.08276,0.32209,965.2917,0.160991,-422.543194,-422.53662599999996,-422.535682,-422.573987,26.941,C1C2OC1C1COCC21
176,3.3231396,1.717968,1.5263995000000001,2.1474,73.13,-0.22807,0.08138,0.30945,930.7096,0.160769,-422.54668300000003,-422.54007800000005,-422.539134,-422.577481,27.109,C1C2OC1C1OCCC21
177,3.8165142999999997,1.4311486999999998,1.2155133,1.2292,75.05,-0.25045,0.0939,0.34435,1050.9345,0.15903299999999998,-422.506466,-422.49924000000004,-422.498296,-422.53854299999995,28.344,C1C2CC1C21COCO1
178,3.778144,1.4063108999999998,1.1896646999999998,3.3446,75.33,-0.23124,0.07973999999999999,0.31098000000000003,1072.5248,0.157995,-422.490125,-422.48272000000003,-422.481775,-422.52246900000006,29.124000000000002,C1C2OC1C21CCCO1
179,3.7764413,1.3601886,1.1553663,2.4791,74.53,-0.24036999999999997,0.0774,0.31777,1082.7784,0.15826300000000001,-422.487674,-422.480284,-422.47934000000004,-422.519967,28.933000000000003,C1C2OC1C21CCOC1
180,2.2680149,2.0792580000000003,1.3568829,2.5609,75.86,-0.23475,-0.00626,0.22849,989.3817,0.159138,-422.52128,-422.51383799999996,-422.51289299999996,-422.55292099999997,29.374000000000002,C1C2COCC=CC1O2
181,3.8361644999999998,1.2652665,1.2597146000000001,2.5172,73.69,-0.23736,0.06548,0.30284,1073.7251,0.15801300000000001,-422.521034,-422.51346399999994,-422.51252,-422.553308,29.459,C1C2CC3(COC3)OC12
182,3.7160695,1.302738,1.2914527,3.3216,74.14,-0.24114000000000002,0.08208,0.32322,1063.3022,0.157834,-422.53344699999997,-422.525837,-422.52489299999996,-422.565812,29.47,C1CC2(CC3OC3C2)O1
183,3.6829818,1.2694473999999998,1.2668468000000002,2.8317,73.44,-0.24320999999999998,0.07454,0.31775,1065.7895,0.158345,-422.53009299999997,-422.522547,-422.521603,-422.56257300000004,29.046,C1OCC11CC2OC2C1
184,3.7813011,1.3074562,1.2301078,1.2389,74.81,-0.24695,0.09207,0.33902,1086.3201,0.1582,-422.52612300000004,-422.518467,-422.51752300000004,-422.55878499999994,29.338,C1C2CC3(COCO3)C12
185,3.6800243999999998,1.3074072,1.2324778,3.2018,74.71,-0.23123000000000002,0.08069,0.31192,1083.0399,0.157623,-422.52204000000006,-422.514341,-422.513397,-422.55462300000005,29.671999999999997,C1C2OC2C11CCCO1
186,3.5835663,1.3015683,1.2206226999999998,1.4764,74.01,-0.2493,0.07812000000000001,0.32742,1080.211,0.15803,-422.518533,-422.51080700000006,-422.509862,-422.55125599999997,29.416,C1C2OC2C11CCOC1
187,3.9460512000000003,1.2626536,1.180539,1.6183,74.2,-0.23515999999999998,0.07474,0.3099,1100.6586,0.157958,-422.515297,-422.507671,-422.50672699999996,-422.54809400000005,29.558000000000003,C1C2OC3(CCOC3)C12
188,2.6067327000000002,1.9269863999999999,1.4846378,0.096,73.6,-0.2428,0.08259,0.32539,944.4913,0.159969,-422.53684699999997,-422.529924,-422.52898,-422.567767,28.27,C1C2CC3OC3CC1O2
189,2.8540648999999996,1.8720275000000002,1.4795770000000001,1.4339,74.45,-0.23098000000000002,0.07667,0.30765,941.7389999999999,0.158434,-422.504705,-422.49757400000004,-422.49663,-422.536047,29.125999999999998,C1C2OC3CC(C3)OC12
190,2.5263685000000002,2.1603421000000003,2.0728452,0.2938,72.22,-0.24231,0.0856,0.32791,831.6203,0.162407,-422.59399,-422.588109,-422.587165,-422.62375099999997,25.934,C1C2CC3CC(O2)C1O3
191,2.5359787,2.1617911,2.060204,2.455,71.63,-0.24623,0.08047,0.3267,832.6427,0.16273900000000002,-422.600003,-422.59416500000003,-422.59322099999997,-422.629745,25.752,C1C2CC3CC1C(O2)O3
192,2.5297165,2.165604,2.0659520000000002,1.9282,71.91,-0.24861,0.08176,0.33037,831.9373,0.162517,-422.597967,-422.592119,-422.591175,-422.62771299999997,25.771,C1C2CC3OC(C2)OC13
193,2.5193364,2.1958226,2.0873727,2.0522,71.95,-0.24675999999999998,0.08292000000000001,0.32968000000000003,828.18,0.162655,-422.593,-422.587184,-422.58624000000003,-422.62269800000007,25.791,C1C2CC3OC(CC13)O2
194,2.5987554,2.1031792,1.6317985000000002,1.5227,73.66,-0.24284,0.07933,0.32216999999999996,895.3644,0.160247,-422.52519,-422.518569,-422.517625,-422.55561900000004,28.154,C1C2CC3CC12OCO3
195,2.6921720000000002,2.0336339,1.6008178,0.9164,74.16,-0.23661,0.08696,0.32357,906.7632,0.159859,-422.53246500000006,-422.525668,-422.52472400000005,-422.56312699999995,28.316999999999997,C1C2CC3COCC12O3
196,2.7096888,2.0394918,1.6038063999999999,1.9219,73.85,-0.2481,0.07985,0.32795,904.34,0.16004300000000002,-422.54219900000004,-422.535462,-422.534518,-422.572797,28.254,C1C2CC3OC12CCO3
197,2.553198,2.0490473000000002,1.5913558,1.7828,73.4,-0.24697,0.06871000000000001,0.31568,908.0807,0.159682,-422.51953499999996,-422.512738,-422.51179400000007,-422.550209,28.33,C1C2OC22CC1COC2
198,2.5631009,2.0508432,1.5918832,0.9378,73.48,-0.2528,0.073,0.32580000000000003,906.6117,0.159699,-422.52283600000004,-422.51607199999995,-422.515128,-422.55344299999996,28.435,C1C2OC22CC1OCC2
199,2.6370646,2.0664656999999997,1.6074537,2.2559,73.55,-0.23848000000000003,0.07725,0.31573,902.2360000000001,0.16023800000000002,-422.530028,-422.523299,-422.522355,-422.560653,28.184,C1C2OC3CC12CCO3
200,2.6192246,2.0640148000000003,1.6085667,1.608,73.84,-0.23287,0.08205,0.31492,902.7819,0.159928,-422.52076900000003,-422.51397099999997,-422.51302599999997,-422.551483,28.23,C1C2OC3CC12COC3
201,2.5566081,2.146019,1.5684759,1.319,73.34,-0.22215,0.08077000000000001,0.30292,907.2151,0.159628,-422.519287,-422.51250899999997,-422.511565,-422.549925,28.519000000000002,C1C2OC3CC12OCC3
202,2.6487546,2.0745129,1.5919836,1.8235,73.5,-0.23756999999999998,0.08073999999999999,0.31831,909.7438,0.15981800000000002,-422.539879,-422.533105,-422.53216100000003,-422.57052400000003,28.357,C1C2OC3CCCC12O3
203,2.3614299,2.3096856,1.7994035,1.8485,72.51,-0.22898000000000002,0.06642999999999999,0.29541,867.4339,0.161195,-422.555346,-422.54894400000006,-422.547999,-422.58579800000007,26.861,C1C2CC3COC1C2O3
204,2.4136539,2.2969816,1.8351273000000001,1.7055,72.42,-0.24504,0.0757,0.32074,859.6894,0.161454,-422.56772699999993,-422.56141799999995,-422.560474,-422.59801,26.713,C1C2CC3OC2C1CO3
205,2.3824142000000004,2.2980126,1.8154107,1.5716,72.28,-0.24811,0.07611,0.32422,866.1346,0.1613,-422.56964000000005,-422.56327400000004,-422.56233,-422.599999,26.858,C1C2CCC3OC1C2O3
206,2.4168625,2.2787197,1.8554110000000001,2.4959,72.7,-0.25081,0.0781,0.32891,857.5774,0.16130799999999998,-422.568876,-422.562592,-422.561647,-422.59910199999996,26.768,C1C2COC3CC2C1O3
207,2.3586949,2.3173557000000002,1.8494206000000002,1.0765,72.9,-0.23713,0.07525,0.31238,858.3698,0.160997,-422.55962999999997,-422.55329000000006,-422.552346,-422.589875,26.994,C1C2OC3CC2C1OC3
208,2.3509632000000003,2.3119794999999996,1.8171711,0.5085,72.24,-0.24583000000000002,0.08112,0.32695,866.066,0.161414,-422.57016,-422.56378600000005,-422.562841,-422.600574,26.771,C1C2OC3CCC1OC23
209,2.405969,2.2524273999999997,1.8442221999999997,2.3351,72.82,-0.24331999999999998,0.08016000000000001,0.32348000000000005,861.1396,0.16106199999999998,-422.56273600000003,-422.556392,-422.55544800000007,-422.59302,26.840999999999998,C1C2OC3COC1CC23
210,2.8806125,1.8867308,1.5636233,1.7323,72.6,-0.25206999999999996,0.0815,0.33357000000000003,919.4401,0.16097999999999998,-422.56243200000006,-422.55572199999995,-422.554778,-422.59326799999997,27.561999999999998,C1C2CC3COC(O3)C12
211,2.918678,1.8746951,1.5649343,1.4107,73.04,-0.24606999999999998,0.08372,0.32979,918.9574,0.16075799999999998,-422.563204,-422.556463,-422.55551900000006,-422.594051,27.655,C1C2CC3OCC(O3)C12
212,2.6447487,1.9905488000000002,1.7251849,2.5394,72.47,-0.23754,0.0786,0.31614000000000003,889.7095,0.160824,-422.554121,-422.547544,-422.5466,-422.58470199999994,27.645,C1C2OC3CC(CO3)C12
213,2.8967169,1.9084691999999999,1.584265,2.0411,72.73,-0.24001999999999998,0.0823,0.32232,914.3859,0.160608,-422.560321,-422.55360199999996,-422.552658,-422.591138,27.824,C1C2OC3CCC(O3)C12
214,2.8421798,1.8960390999999999,1.5927458,0.772,72.97,-0.2407,0.08535,0.32605,911.5332,0.160368,-422.548363,-422.54166399999997,-422.54072,-422.57904699999995,27.945999999999998,C1C2OC3COC(C3)C12
215,2.8323944,1.8693892,1.5456069,2.8823,72.48,-0.25072,0.07719,0.32791,926.3835,0.16058699999999998,-422.561484,-422.55469500000004,-422.553751,-422.592487,27.676,C1CC2OC1CC1OC21
216,2.8125915,1.8738477,1.5695112,0.6556,72.85,-0.24489,0.08582000000000001,0.33071,916.2391,0.160709,-422.563416,-422.55672599999997,-422.555782,-422.594163,27.566,C1OC2CC1C1OC1C2
217,2.7951804,1.8722227999999999,1.5627412,1.5746,72.43,-0.24186999999999997,0.07916000000000001,0.32103000000000004,919.1351,0.160699,-422.560777,-422.55404400000003,-422.5531,-422.591632,27.607,C1OC2CC1CC1OC21
218,2.7268741000000003,1.9848846000000002,1.8721664,1.2699,73.02,-0.23565,0.08023,0.31588,864.8454,0.161393,-422.555962,-422.54965,-422.548706,-422.586196,26.787,C1C2CC3COC2C1O3
219,2.7874304,1.9585256999999998,1.8645601000000003,2.2882,72.88,-0.24168,0.07927000000000001,0.32095,864.7784,0.161383,-422.56260499999996,-422.55628600000006,-422.555342,-422.592881,26.737,C1C2CC3OCC2C1O3
220,2.7719614,1.9938686999999997,1.8561307,1.8444,72.89,-0.23779,0.08185,0.31964000000000004,867.0871,0.16129100000000002,-422.56176100000005,-422.555379,-422.55443499999996,-422.59210700000006,26.947,C1C2OC3CCC2C1O3
221,2.6997054,1.9629623,1.8503453999999997,1.4329,72.48,-0.23917,0.07989,0.31906,868.0483,0.16159400000000002,-422.562617,-422.55633,-422.55538600000006,-422.592879,26.601999999999997,C1OC2C3CC1CC2O3
222,2.7456803,1.9370258000000002,1.8436493999999999,0.7085,72.58,-0.23955,0.07992,0.31947000000000003,867.883,0.161358,-422.56159699999995,-422.55525700000004,-422.554313,-422.591916,26.745,C1OC2CC3OC(C2)C13
223,2.7590026,2.1441539,1.9462852,2.1743,71.92,-0.2423,0.08697,0.32927,832.9268,0.162671,-422.575395,-422.5696,-422.568656,-422.60508799999997,25.71,C1C2CC3OC2OCC13
224,2.7474298999999998,2.1399586,1.9227093000000002,2.1734,72.27,-0.23121,0.08461,0.31582,837.1867,0.162267,-422.563272,-422.557414,-422.55647,-422.59302,25.891,C1C2CC3OCC2OC13
225,2.7279166,2.1296965,1.9099051,2.1207,71.45,-0.25113,0.08413,0.33526,841.3243,0.162492,-422.578933,-422.57304400000004,-422.5721,-422.60872699999993,25.921999999999997,C1C2CCC3OC2OC13
